HelloController.java,edu.ucsb.cs156.spring.hello.HelloController,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,hello,20,KILLED,edu.ucsb.cs156.spring.hello.HelloControllerTest.[engine:junit-jupiter]/[class:edu.ucsb.cs156.spring.hello.HelloControllerTest]/[method:home_page_has_expected_content()]
HelloController.java,edu.ucsb.cs156.spring.hello.HelloController,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,hello_cn,51,KILLED,edu.ucsb.cs156.spring.hello.HelloControllerTest.[engine:junit-jupiter]/[class:edu.ucsb.cs156.spring.hello.HelloControllerTest]/[method:hello_cn_page_has_expected_content()]
HelloController.java,edu.ucsb.cs156.spring.hello.HelloController,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,hello_es,30,KILLED,edu.ucsb.cs156.spring.hello.HelloControllerTest.[engine:junit-jupiter]/[class:edu.ucsb.cs156.spring.hello.HelloControllerTest]/[method:hello_es_page_has_expected_content()]
HelloController.java,edu.ucsb.cs156.spring.hello.HelloController,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,hello_fr,40,KILLED,edu.ucsb.cs156.spring.hello.HelloControllerTest.[engine:junit-jupiter]/[class:edu.ucsb.cs156.spring.hello.HelloControllerTest]/[method:hello_fr_page_has_expected_content()]
